_id,date,gender,race,agebook,agecurr
818,1/1/2018,M,W,35,35
819,1/1/2018,M,W,32,32
820,1/1/2018,M,B,30,30
821,1/1/2018,M,B,50,50
822,1/1/2018,M,W,29,29
823,1/1/2018,M,B,22,24
824,1/1/2018,M,B,37,39
825,1/1/2018,M,B,23,24
826,1/1/2018,M,W,18,20
827,1/1/2018,M,B,27,28
828,1/1/2018,M,B,22,23
829,1/1/2018,M,W,26,27
830,1/1/2018,M,B,21,22
831,1/1/2018,M,W,33,34
832,1/1/2018,M,B,44,45
833,1/1/2018,M,W,19,19
834,1/1/2018,M,B,24,25
835,1/1/2018,M,B,19,20
836,1/1/2018,M,B,55,56
837,1/1/2018,M,B,25,26
838,1/1/2018,M,B,47,48
839,1/1/2018,M,B,29,30
840,1/1/2018,M,W,29,30
841,1/1/2018,M,B,25,26
842,1/1/2018,M,W,37,38
843,1/1/2018,M,B,18,19
844,1/1/2018,M,B,35,36
845,1/1/2018,M,B,27,27
846,1/1/2018,M,B,35,35
847,1/1/2018,M,B,28,28
848,1/1/2018,M,B,23,24
849,1/1/2018,M,B,29,30
850,1/1/2018,M,B,29,29
851,1/1/2018,M,B,26,27
852,1/1/2018,M,W,32,32
853,1/1/2018,M,W,54,55
854,1/1/2018,M,W,34,34
855,1/1/2018,M,B,54,54
856,1/1/2018,M,B,38,39
857,1/1/2018,M,B,24,24
858,1/1/2018,M,W,42,42
859,1/1/2018,M,B,45,45
860,1/1/2018,M,B,24,24
861,1/1/2018,M,B,37,38
862,1/1/2018,M,B,41,42
863,1/1/2018,M,B,30,30
864,1/1/2018,M,W,39,40
865,1/1/2018,M,B,24,25
866,1/1/2018,M,W,21,22
867,1/1/2018,M,B,27,27
868,1/1/2018,M,x,21,21
869,1/1/2018,M,W,35,35
870,1/1/2018,M,W,34,34
871,1/1/2018,M,B,28,28
872,1/1/2018,M,B,34,34
873,1/1/2018,M,B,38,39
874,1/1/2018,M,x,25,25
875,1/1/2018,M,W,23,23
876,1/1/2018,M,B,30,30
877,1/1/2018,M,B,43,43
878,1/1/2018,M,B,27,27
879,1/1/2018,M,B,33,33
880,1/1/2018,M,B,48,48
881,1/1/2018,M,H,39,39
882,1/1/2018,M,B,27,27
883,1/1/2018,M,B,21,21
884,1/1/2018,M,B,20,20
885,1/1/2018,M,B,21,21
886,1/1/2018,M,W,34,34
887,1/1/2018,M,H,30,30
888,1/1/2018,M,B,32,32
889,1/1/2018,M,H,43,43
890,1/1/2018,M,W,19,19
891,1/1/2018,M,B,20,20
892,1/1/2018,M,B,44,44
893,1/1/2018,M,B,32,32
894,1/1/2018,M,B,23,24
895,1/1/2018,M,B,22,23
896,1/1/2018,M,B,49,50
897,1/1/2018,M,B,28,28
898,1/1/2018,M,B,30,30
899,1/1/2018,M,B,34,34
900,1/1/2018,M,B,28,28
901,1/1/2018,M,W,35,35
902,1/1/2018,M,B,29,29
903,1/1/2018,M,B,39,39
904,1/1/2018,M,W,32,32
905,1/1/2018,M,B,33,33
906,1/1/2018,M,W,58,58
907,1/1/2018,M,B,29,29
908,1/1/2018,M,B,31,31
909,1/1/2018,M,W,22,22
910,1/1/2018,M,B,28,28
911,1/1/2018,M,W,33,33
912,1/1/2018,M,W,66,66
913,1/1/2018,M,W,29,29
914,1/1/2018,M,W,55,55
915,1/1/2018,M,B,31,31
916,1/1/2018,M,B,57,57
917,1/1/2018,M,W,21,21
918,1/1/2018,M,B,36,36
919,1/1/2018,M,B,28,28
920,1/1/2018,M,B,28,28
921,1/1/2018,M,W,36,36
922,1/1/2018,M,W,36,36
923,1/1/2018,M,B,28,28
924,1/1/2018,M,W,48,49
925,1/1/2018,M,B,34,35
926,1/1/2018,M,B,26,27
927,1/1/2018,M,B,21,22
928,1/1/2018,M,W,66,67
929,1/1/2018,M,B,44,45
930,1/1/2018,M,B,28,29
931,1/1/2018,M,W,24,24
932,1/1/2018,M,B,18,19
933,1/1/2018,M,B,25,25
934,1/1/2018,M,W,34,34
935,1/1/2018,M,W,52,52
936,1/1/2018,M,B,21,21
937,1/1/2018,M,W,40,40
938,1/1/2018,M,B,58,58
939,1/1/2018,M,B,40,41
940,1/1/2018,M,B,33,33
941,1/1/2018,M,W,19,20
942,1/1/2018,M,W,34,34
943,1/1/2018,M,B,30,31
944,1/1/2018,M,B,30,31
945,1/1/2018,M,B,38,39
946,1/1/2018,M,B,38,38
947,1/1/2018,M,H,39,39
948,1/1/2018,M,H,34,34
949,1/1/2018,M,U,20,21
950,1/1/2018,M,B,50,50
951,1/1/2018,M,B,29,29
952,1/1/2018,M,W,35,35
953,1/1/2018,M,W,38,38
954,1/1/2018,M,W,42,43
955,1/1/2018,M,B,27,27
956,1/1/2018,M,B,20,21
957,1/1/2018,M,B,19,19
958,1/1/2018,M,B,62,62
959,1/1/2018,M,B,20,20
960,1/1/2018,M,B,36,37
961,1/1/2018,M,B,23,23
962,1/1/2018,M,B,24,24
963,1/1/2018,M,B,23,23
964,1/1/2018,M,B,27,27
965,1/1/2018,M,B,31,31
966,1/1/2018,M,B,34,35
967,1/1/2018,M,W,32,33
968,1/1/2018,M,B,23,23
969,1/1/2018,M,W,33,33
970,1/1/2018,M,B,62,62
971,1/1/2018,M,B,31,31
972,1/1/2018,M,B,50,50
973,1/1/2018,M,B,40,40
974,1/1/2018,M,B,28,28
975,1/1/2018,M,B,27,27
976,1/1/2018,M,W,41,42
977,1/1/2018,M,B,54,54
978,1/1/2018,M,W,37,37
979,1/1/2018,M,B,26,26
980,1/1/2018,M,H,33,33
981,1/1/2018,M,H,29,29
982,1/1/2018,M,W,31,31
983,1/1/2018,M,B,40,40
984,1/1/2018,M,B,27,27
985,1/1/2018,M,W,42,42
986,1/1/2018,M,B,43,43
987,1/1/2018,M,W,29,29
988,1/1/2018,M,B,20,20
989,1/1/2018,M,W,31,31
990,1/1/2018,M,B,30,30
991,1/1/2018,M,B,19,19
992,1/1/2018,M,B,46,46
993,1/1/2018,M,W,23,23
994,1/1/2018,M,B,19,19
995,1/1/2018,M,B,33,33
996,1/1/2018,M,B,28,28
997,1/1/2018,M,W,28,28
998,1/1/2018,M,W,28,28
999,1/1/2018,M,B,21,21
1000,1/1/2018,M,W,21,21
1001,1/1/2018,M,B,46,46
1002,1/1/2018,M,B,24,24
1003,1/1/2018,M,B,26,26
1004,1/1/2018,M,B,25,25
1005,1/1/2018,M,B,24,24
1006,1/1/2018,M,B,48,48
1007,1/1/2018,M,W,26,26
1008,1/1/2018,M,B,35,35
1009,1/1/2018,M,B,53,53
1010,1/1/2018,M,W,24,24
1011,1/1/2018,M,W,40,40
1012,1/1/2018,M,B,34,34
1013,1/1/2018,M,B,38,38
1014,1/1/2018,M,B,58,58
1015,1/1/2018,M,B,33,33
1016,1/1/2018,M,W,27,27
1017,1/1/2018,M,B,39,39
1018,1/1/2018,M,H,26,26
1019,1/1/2018,M,B,20,20
1020,1/1/2018,M,B,19,19
1021,1/1/2018,M,W,57,57
1022,1/1/2018,M,B,40,42
1023,1/1/2018,M,B,21,22
1024,1/1/2018,M,B,35,37
1025,1/1/2018,M,B,20,21
1026,1/1/2018,M,B,37,38
1027,1/1/2018,M,B,22,23
1028,1/1/2018,M,B,31,32
1029,1/1/2018,M,B,24,25
1030,1/1/2018,M,B,23,24
1031,1/1/2018,M,B,26,27
1032,1/1/2018,M,B,45,46
1033,1/1/2018,M,B,29,30
1034,1/1/2018,M,B,33,34
1035,1/1/2018,M,B,24,25
1036,1/1/2018,M,W,40,41
1037,1/1/2018,M,B,25,26
1038,1/1/2018,M,B,23,24
1039,1/1/2018,M,B,33,34
1040,1/1/2018,M,B,30,30
1041,1/1/2018,M,B,42,43
1042,1/1/2018,M,B,69,69
1043,1/1/2018,M,B,22,22
1044,1/1/2018,M,B,49,50
1045,1/1/2018,M,B,33,33
1046,1/1/2018,M,B,23,24
1047,1/1/2018,M,B,28,29
1048,1/1/2018,M,B,29,30
1049,1/1/2018,M,B,54,55
1050,1/1/2018,M,B,34,34
1051,1/1/2018,M,B,35,35
1052,1/1/2018,M,B,41,41
1053,1/1/2018,M,B,36,36
1054,1/1/2018,M,W,25,25
1055,1/1/2018,M,B,40,40
1056,1/1/2018,M,B,40,41
1057,1/1/2018,M,W,29,29
1058,1/1/2018,M,B,32,33
1059,1/1/2018,M,B,22,23
1060,1/1/2018,M,W,37,37
1061,1/1/2018,M,B,21,21
1062,1/1/2018,M,B,21,21
1063,1/1/2018,M,W,19,20
1064,1/1/2018,M,B,36,36
1065,1/1/2018,M,B,47,47
1066,1/1/2018,M,B,28,28
1067,1/1/2018,M,B,27,27
1068,1/1/2018,M,B,25,26
1069,1/1/2018,M,B,49,49
1070,1/1/2018,M,W,36,36
1071,1/1/2018,M,B,54,54
1072,1/1/2018,M,B,45,46
1073,1/1/2018,M,W,40,40
1074,1/1/2018,M,B,19,19
1075,1/1/2018,M,B,28,28
1076,1/1/2018,M,B,25,25
1077,1/1/2018,M,B,53,53
1078,1/1/2018,M,B,28,28
1079,1/1/2018,M,B,28,28
1080,1/1/2018,M,B,39,39
1081,1/1/2018,M,B,28,28
1082,1/1/2018,M,W,23,23
1083,1/1/2018,M,B,26,26
1084,1/1/2018,M,W,28,28
1085,1/1/2018,M,B,20,20
1086,1/1/2018,M,B,24,24
1087,1/1/2018,M,B,34,34
1088,1/1/2018,M,B,24,24
1089,1/1/2018,M,B,28,28
1090,1/1/2018,M,B,40,40
1091,1/1/2018,M,W,33,33
1092,1/1/2018,M,B,21,21
1093,1/1/2018,M,B,42,42
1094,1/1/2018,M,B,35,35
1095,1/1/2018,M,B,41,41
1096,1/1/2018,M,W,27,27
1097,1/1/2018,M,B,31,32
1098,1/1/2018,M,W,38,38
1099,1/1/2018,M,B,25,25
1100,1/1/2018,M,B,27,27
1101,1/1/2018,M,W,39,39
1102,1/1/2018,M,B,31,31
1103,1/1/2018,M,B,29,29
1104,1/1/2018,M,B,28,29
1105,1/1/2018,M,B,26,26
1106,1/1/2018,M,B,32,32
1107,1/1/2018,M,B,22,22
1108,1/1/2018,M,B,36,36
1109,1/1/2018,M,B,23,23
1110,1/1/2018,M,B,23,23
1111,1/1/2018,M,W,40,40
1112,1/1/2018,M,B,30,30
1113,1/1/2018,M,B,22,22
1114,1/1/2018,M,B,20,20
1115,1/1/2018,M,W,34,34
1116,1/1/2018,M,B,30,30
1117,1/1/2018,M,B,19,19
1118,1/1/2018,M,B,24,24
1119,1/1/2018,M,B,35,35
1120,1/1/2018,M,B,35,35
1121,1/1/2018,M,W,55,55
1122,1/1/2018,M,B,62,62
1123,1/1/2018,M,W,31,33
1124,1/1/2018,M,B,28,29
1125,1/1/2018,M,B,32,34
1126,1/1/2018,M,B,31,33
1127,1/1/2018,M,B,45,46
1128,1/1/2018,M,B,29,30
1129,1/1/2018,M,W,25,27
1130,1/1/2018,M,B,23,24
1131,1/1/2018,M,B,30,31
1132,1/1/2018,M,W,38,39
1133,1/1/2018,M,B,24,25
1134,1/1/2018,M,W,34,35
1135,1/1/2018,M,B,30,30
1136,1/1/2018,M,B,34,34
1137,1/1/2018,M,B,39,39
1138,1/1/2018,M,B,21,21
1139,1/1/2018,M,B,28,29
1140,1/1/2018,M,B,43,43
1141,1/1/2018,M,W,27,28
1142,1/1/2018,M,B,19,19
1143,1/1/2018,M,B,22,22
1144,1/1/2018,M,W,32,33
1145,1/1/2018,M,W,31,31
1146,1/1/2018,M,W,35,36
1147,1/1/2018,M,B,19,19
1148,1/1/2018,M,B,34,34
1149,1/1/2018,M,W,27,27
1150,1/1/2018,M,W,39,40
1151,1/1/2018,M,W,29,30
1152,1/1/2018,M,B,21,22
1153,1/1/2018,M,B,27,27
1154,1/1/2018,M,B,30,31
1155,1/1/2018,M,B,27,27
1156,1/1/2018,M,B,29,29
1157,1/1/2018,M,B,49,50
1158,1/1/2018,M,W,28,28
1159,1/1/2018,M,B,42,42
1160,1/1/2018,M,B,36,37
1161,1/1/2018,M,B,31,32
1162,1/1/2018,M,B,30,30
1163,1/1/2018,M,B,18,18
1164,1/1/2018,M,B,22,23
1165,1/1/2018,M,B,23,23
1166,1/1/2018,M,W,47,48
1167,1/1/2018,M,I,46,46
1168,1/1/2018,M,W,31,31
1169,1/1/2018,M,B,25,25
1170,1/1/2018,M,B,23,23
1171,1/1/2018,M,B,57,58
1172,1/1/2018,M,W,27,27
1173,1/1/2018,M,B,58,58
1174,1/1/2018,M,B,49,49
1175,1/1/2018,M,B,22,22
1176,1/1/2018,M,B,25,26
1177,1/1/2018,M,W,28,28
1178,1/1/2018,M,W,26,27
1179,1/1/2018,M,B,20,20
1180,1/1/2018,M,B,24,24
1181,1/1/2018,M,B,38,38
1182,1/1/2018,M,B,34,35
1183,1/1/2018,M,W,42,42
1184,1/1/2018,M,B,49,49
1185,1/1/2018,M,H,35,35
1186,1/1/2018,M,W,41,41
1187,1/1/2018,M,W,29,29
1188,1/1/2018,M,W,40,41
1189,1/1/2018,M,W,28,28
1190,1/1/2018,M,W,49,49
1191,1/1/2018,M,B,34,35
1192,1/1/2018,M,B,43,43
1193,1/1/2018,M,B,39,40
1194,1/1/2018,M,B,27,27
1195,1/1/2018,M,B,71,71
1196,1/1/2018,M,W,25,25
1197,1/1/2018,M,B,38,38
1198,1/1/2018,M,W,24,24
1199,1/1/2018,M,W,67,67
1200,1/1/2018,M,B,30,30
1201,1/1/2018,M,B,44,44
1202,1/1/2018,M,B,36,36
1203,1/1/2018,M,W,30,30
1204,1/1/2018,M,B,28,28
1205,1/1/2018,M,B,23,23
1206,1/1/2018,M,W,45,45
1207,1/1/2018,M,B,18,18
1208,1/1/2018,M,B,29,29
1209,1/1/2018,M,B,52,52
1210,1/1/2018,M,B,29,29
1211,1/1/2018,M,W,25,26
1212,1/1/2018,M,W,43,43
1213,1/1/2018,M,W,33,33
1214,1/1/2018,M,B,45,46
1215,1/1/2018,M,W,44,44
1216,1/1/2018,M,B,23,23
1217,1/1/2018,M,B,32,32
1218,1/1/2018,M,B,52,52
1219,1/1/2018,M,B,33,33
1220,1/1/2018,M,W,23,23
1221,1/1/2018,M,B,42,42
1222,1/1/2018,M,B,39,39
1223,1/1/2018,M,W,36,38
1224,1/1/2018,M,W,46,48
1225,1/1/2018,M,B,34,35
1226,1/1/2018,M,W,34,35
1227,1/1/2018,M,B,51,52
1228,1/1/2018,M,B,44,45
1229,1/1/2018,M,W,38,40
1230,1/1/2018,M,B,20,21
1231,1/1/2018,M,B,22,23
1232,1/1/2018,M,B,22,23
1233,1/1/2018,M,B,26,27
1234,1/1/2018,M,B,31,32
1235,1/1/2018,M,W,19,20
1236,1/1/2018,M,B,21,22
1237,1/1/2018,M,B,24,25
1238,1/1/2018,M,B,23,24
1239,1/1/2018,M,W,23,24
1240,1/1/2018,M,B,33,34
1241,1/1/2018,M,B,22,23
1242,1/1/2018,M,W,47,48
1243,1/1/2018,M,B,29,29
1244,1/1/2018,M,B,47,48
1245,1/1/2018,M,B,24,25
1246,1/1/2018,M,B,47,47
1247,1/1/2018,M,W,55,56
1248,1/1/2018,M,B,28,28
1249,1/1/2018,M,H,19,20
1250,1/1/2018,M,W,31,31
1251,1/1/2018,M,B,20,21
1252,1/1/2018,M,B,24,24
1253,1/1/2018,M,B,21,22
1254,1/1/2018,M,B,19,19
1255,1/1/2018,M,B,31,32
1256,1/1/2018,M,B,41,42
1257,1/1/2018,M,B,20,21
1258,1/1/2018,M,B,22,22
1259,1/1/2018,M,W,51,52
1260,1/1/2018,M,B,20,21
1261,1/1/2018,M,B,23,24
1262,1/1/2018,M,B,41,41
1263,1/1/2018,M,B,39,40
1264,1/1/2018,M,B,52,52
1265,1/1/2018,M,B,29,29
1266,1/1/2018,M,B,49,49
1267,1/1/2018,M,W,48,48
1268,1/1/2018,M,B,21,22
1269,1/1/2018,M,B,18,18
1270,1/1/2018,M,W,27,27
1271,1/1/2018,M,B,46,47
1272,1/1/2018,M,B,24,24
1273,1/1/2018,M,W,33,33
1274,1/1/2018,M,B,31,32
1275,1/1/2018,M,W,45,45
1276,1/1/2018,M,B,31,31
1277,1/1/2018,M,B,31,32
1278,1/1/2018,M,W,26,26
1279,1/1/2018,M,H,26,26
1280,1/1/2018,M,W,65,66
1281,1/1/2018,M,H,29,29
1282,1/1/2018,M,W,29,29
1283,1/1/2018,M,B,40,41
1284,1/1/2018,M,B,24,24
1285,1/1/2018,M,B,29,29
1286,1/1/2018,M,B,28,28
1287,1/1/2018,M,B,53,53
1288,1/1/2018,M,B,27,27
1289,1/1/2018,M,x,32,32
1290,1/1/2018,M,B,18,18
1291,1/1/2018,M,B,47,47
1292,1/1/2018,M,B,25,25
1293,1/1/2018,M,W,24,24
1294,1/1/2018,M,B,24,25
1295,1/1/2018,M,W,52,52
1296,1/1/2018,M,W,32,33
1297,1/1/2018,M,B,24,24
1298,1/1/2018,M,H,39,39
1299,1/1/2018,M,W,32,32
1300,1/1/2018,M,W,39,39
1301,1/1/2018,M,W,38,38
1302,1/1/2018,M,W,21,21
1303,1/1/2018,M,B,30,30
1304,1/1/2018,M,U,36,36
1305,1/1/2018,M,W,24,24
1306,1/1/2018,M,B,53,53
1307,1/1/2018,M,B,29,29
1308,1/1/2018,M,B,36,36
1309,1/1/2018,M,W,48,48
1310,1/1/2018,M,B,25,25
1311,1/1/2018,M,B,28,28
1312,1/1/2018,M,B,28,28
1313,1/1/2018,M,B,34,34
1314,1/1/2018,M,B,47,47
1315,1/1/2018,M,B,22,23
1316,1/1/2018,M,B,26,27
1317,1/1/2018,M,B,40,40
1318,1/1/2018,M,W,37,37
1319,1/1/2018,M,W,33,33
1320,1/1/2018,M,B,30,31
1321,1/1/2018,M,B,35,35
1322,1/1/2018,M,W,43,43
1323,1/1/2018,M,W,25,25
1324,1/1/2018,M,W,50,50
1325,1/1/2018,M,W,33,33
1326,1/1/2018,M,W,55,55
1327,1/1/2018,M,W,52,52
1328,1/1/2018,M,H,26,26
1329,1/1/2018,M,B,24,24
1330,1/1/2018,M,W,21,21
1331,1/1/2018,M,W,37,37
1332,1/1/2018,M,W,20,20
1333,1/1/2018,M,W,42,42
1334,1/1/2018,M,W,40,40
1335,1/1/2018,M,W,38,38
1336,1/1/2018,M,B,18,18
1337,1/1/2018,M,W,28,28
1338,1/1/2018,M,B,20,20
1339,1/1/2018,M,B,48,48
1340,1/1/2018,M,W,49,49
1341,1/1/2018,M,W,41,41
1342,1/1/2018,M,B,58,58
1343,1/1/2018,M,W,32,32
1344,1/1/2018,M,B,29,29
1345,1/1/2018,M,W,36,36
1346,1/1/2018,M,W,44,44
1347,1/1/2018,M,H,46,46
1348,1/1/2018,M,W,31,31
1349,1/1/2018,M,B,55,55
1350,1/1/2018,M,B,32,32
1351,1/1/2018,M,B,39,39
1352,1/1/2018,M,W,63,63
1353,1/1/2018,M,B,48,48
1354,1/1/2018,M,B,25,25
1355,1/1/2018,M,B,52,52
1356,1/1/2018,M,B,36,36
1357,1/1/2018,M,W,37,37
1358,1/1/2018,M,B,37,37
1359,1/1/2018,M,B,27,27
1360,1/1/2018,M,W,37,37
1361,1/1/2018,M,B,20,20
1362,1/1/2018,M,B,46,46
1363,1/1/2018,M,B,21,21
1364,1/1/2018,M,W,33,33
1365,1/1/2018,M,B,26,26
1366,1/1/2018,M,B,28,28
1367,1/1/2018,M,W,47,47
1368,1/1/2018,M,B,27,28
1369,1/1/2018,M,B,19,20
1370,1/1/2018,M,W,25,26
1371,1/1/2018,M,W,27,28
1372,1/1/2018,M,B,26,27
1373,1/1/2018,M,B,20,21
1374,1/1/2018,M,W,30,30
1375,1/1/2018,M,B,33,34
1376,1/1/2018,M,B,24,25
1377,1/1/2018,M,B,30,31
1378,1/1/2018,M,B,21,21
1379,1/1/2018,M,B,23,23
1380,1/1/2018,M,W,29,30
1381,1/1/2018,M,W,47,48
1382,1/1/2018,M,B,31,31
1383,1/1/2018,M,W,55,55
1384,1/1/2018,M,U,18,19
1385,1/1/2018,M,B,43,43
1386,1/1/2018,M,W,36,36
1387,1/1/2018,M,B,29,29
1388,1/1/2018,M,B,29,30
1389,1/1/2018,M,W,35,35
1390,1/1/2018,M,W,34,35
1391,1/1/2018,M,B,21,22
1392,1/1/2018,M,W,26,26
1393,1/1/2018,M,W,51,51
1394,1/1/2018,M,B,46,47
1395,1/1/2018,M,W,33,34
1396,1/1/2018,M,B,23,23
1397,1/1/2018,M,W,23,24
1398,1/1/2018,M,B,18,18
1399,1/1/2018,M,W,34,34
1400,1/1/2018,M,W,44,44
1401,1/1/2018,M,W,56,56
1402,1/1/2018,M,W,52,52
1403,1/1/2018,M,B,45,45
1404,1/1/2018,M,B,53,53
1405,1/1/2018,M,W,58,58
1406,1/1/2018,M,B,46,47
1407,1/1/2018,M,B,45,45
1408,1/1/2018,M,W,30,30
1409,1/1/2018,M,W,30,30
1410,1/1/2018,M,B,25,26
1411,1/1/2018,M,W,23,23
1412,1/1/2018,M,B,36,36
1413,1/1/2018,M,B,19,19
1414,1/1/2018,M,B,27,27
1415,1/1/2018,M,W,63,63
1416,1/1/2018,M,B,41,41
1417,1/1/2018,M,W,31,31
1418,1/1/2018,M,B,22,22
1419,1/1/2018,M,B,47,47
1420,1/1/2018,M,W,28,28
1421,1/1/2018,M,W,30,30
1422,1/1/2018,M,B,30,30
1423,1/1/2018,M,W,55,55
1424,1/1/2018,M,W,30,30
1425,1/1/2018,M,H,36,36
1426,1/1/2018,M,B,26,26
1427,1/1/2018,M,W,24,24
1428,1/1/2018,M,B,58,58
1429,1/1/2018,M,B,22,22
1430,1/1/2018,M,B,39,39
1431,1/1/2018,M,W,28,28
1432,1/1/2018,M,B,37,38
1433,1/1/2018,M,W,48,48
1434,1/1/2018,M,W,33,33
1435,1/1/2018,M,W,22,22
1436,1/1/2018,M,B,26,26
1437,1/1/2018,M,B,50,50
1438,1/1/2018,M,B,35,35
1439,1/1/2018,M,B,48,48
1440,1/1/2018,M,W,34,34
1441,1/1/2018,M,W,55,55
1442,1/1/2018,M,W,21,21
1443,1/1/2018,M,W,18,18
1444,1/1/2018,M,W,35,35
1445,1/1/2018,M,W,31,31
1446,1/1/2018,M,B,51,51
1447,1/1/2018,M,W,29,29
1448,1/1/2018,M,W,60,60
1449,1/1/2018,M,W,25,25
1450,1/1/2018,M,W,36,37
1451,1/1/2018,M,H,45,45
1452,1/1/2018,F,W,29,30
1453,1/1/2018,F,W,28,29
1454,1/1/2018,F,W,41,42
1455,1/1/2018,F,W,39,40
1456,1/1/2018,F,W,37,38
1457,1/1/2018,F,W,34,34
1458,1/1/2018,F,B,63,64
1459,1/1/2018,F,W,22,23
1460,1/1/2018,F,W,32,33
1461,1/1/2018,F,W,40,41
1462,1/1/2018,F,W,30,31
1463,1/1/2018,F,B,56,57
1464,1/1/2018,F,W,28,28
1465,1/1/2018,F,B,37,38
1466,1/1/2018,F,W,25,26
1467,1/1/2018,F,B,74,75
1468,1/1/2018,F,B,27,28
1469,1/1/2018,F,W,30,31
1470,1/1/2018,F,B,45,45
1471,1/1/2018,F,B,22,22
1472,1/1/2018,F,W,30,31
1473,1/1/2018,F,B,24,25
1474,1/1/2018,F,W,24,24
1475,1/1/2018,F,B,36,36
1476,1/1/2018,F,B,44,44
1477,1/1/2018,F,W,42,43
1478,1/1/2018,F,W,22,22
1479,1/1/2018,F,W,23,23
1480,1/1/2018,F,W,35,36
1481,1/1/2018,F,B,26,26
1482,1/1/2018,F,W,23,24
1483,1/1/2018,F,W,47,47
1484,1/1/2018,F,W,28,28
1485,1/1/2018,F,W,40,40
1486,1/1/2018,F,B,27,27
1487,1/1/2018,F,B,27,27
1488,1/1/2018,F,B,24,25
1489,1/1/2018,F,B,37,37
1490,1/1/2018,F,W,34,34
1491,1/1/2018,F,W,51,51
1492,1/1/2018,F,W,30,30
1493,1/1/2018,F,B,51,51
1494,1/1/2018,F,W,37,37
1495,1/1/2018,F,W,35,35
1496,1/1/2018,F,W,23,23
1497,1/1/2018,F,W,34,34
1498,1/1/2018,F,B,38,38
1499,1/1/2018,F,W,26,26
1500,1/1/2018,F,B,23,23
1501,1/1/2018,F,W,35,35
1502,1/1/2018,F,W,36,36
1503,1/1/2018,F,W,36,36
1504,1/1/2018,F,W,24,24
1505,1/1/2018,F,W,39,39
1506,1/1/2018,F,W,40,40
1507,1/1/2018,F,W,26,26
1508,1/1/2018,F,W,39,39
1509,1/1/2018,F,W,34,34
1510,1/1/2018,F,W,34,34
1511,1/1/2018,F,B,20,21
1512,1/1/2018,F,W,33,33
1513,1/1/2018,F,W,40,40
1514,1/1/2018,F,W,37,37
1515,1/1/2018,F,W,30,30
1516,1/1/2018,F,B,41,41
1517,1/1/2018,F,W,30,30
1518,1/1/2018,F,W,33,33
1519,1/1/2018,F,W,50,50
1520,1/1/2018,F,B,20,20
1521,1/1/2018,F,B,32,32
1522,1/1/2018,F,B,29,29
1523,1/1/2018,F,W,24,24
1524,1/1/2018,F,B,29,29
1525,1/1/2018,F,B,41,41
1526,1/1/2018,F,W,27,27
1527,1/1/2018,F,B,40,40
1528,1/1/2018,F,B,41,41
1529,1/1/2018,F,B,29,29
1530,1/1/2018,F,B,25,25
1531,1/1/2018,F,B,47,47
1532,1/1/2018,F,A,46,46
1533,1/1/2018,F,W,24,27
1534,1/1/2018,F,B,21,23
1535,1/1/2018,F,W,46,47
1536,1/1/2018,F,W,47,48
1537,1/1/2018,F,W,21,21
1538,1/1/2018,F,W,35,36
1539,1/1/2018,F,B,26,26
1540,1/1/2018,F,B,56,57
1541,1/1/2018,F,B,19,19
1542,1/1/2018,F,B,62,62
1543,1/1/2018,F,W,32,33
1544,1/1/2018,F,W,34,34
1545,1/1/2018,F,W,36,37
1546,1/1/2018,F,W,32,33
1547,1/1/2018,F,W,37,37
1548,1/1/2018,F,W,31,31
1549,1/1/2018,F,W,56,56
1550,1/1/2018,F,W,41,41
1551,1/1/2018,F,B,19,19
1552,1/1/2018,F,W,43,43
1553,1/1/2018,F,B,39,39
1554,1/1/2018,F,W,28,29
1555,1/1/2018,F,B,21,21
1556,1/1/2018,F,B,29,29
1557,1/1/2018,F,W,34,34
1558,1/1/2018,F,W,21,21
1559,1/1/2018,F,B,28,28
1560,1/1/2018,F,B,29,29
1561,1/1/2018,F,W,30,30
1562,1/1/2018,F,W,35,35
1563,1/1/2018,F,W,31,31
1564,1/1/2018,F,W,25,25
1565,1/1/2018,F,B,28,28
1566,1/1/2018,F,W,20,20
1567,1/1/2018,F,W,45,45
1568,1/1/2018,F,B,35,35
1569,1/1/2018,F,W,25,25
1570,1/1/2018,F,B,21,22
1571,1/1/2018,F,W,25,26
1572,1/1/2018,F,W,42,42
1573,1/1/2018,F,W,28,28
1574,1/1/2018,F,W,28,28
1575,1/1/2018,F,W,26,26
1576,1/1/2018,F,W,41,41
1577,1/1/2018,F,W,31,31
1578,1/1/2018,F,W,24,25
1579,1/1/2018,F,B,43,43
1580,1/1/2018,F,B,43,43
1581,1/1/2018,F,W,34,34
1582,1/1/2018,F,W,31,31
1583,1/1/2018,F,W,28,29
1584,1/1/2018,F,W,26,26
1585,1/1/2018,F,W,36,36
1586,1/1/2018,F,W,36,36
1587,1/1/2018,F,W,27,28
1588,1/1/2018,F,W,35,35
1589,1/1/2018,F,W,47,47
1590,1/1/2018,F,B,26,26
1591,1/1/2018,F,B,34,34
1592,1/1/2018,F,W,27,28
1593,1/1/2018,F,W,44,44
1594,1/1/2018,F,W,28,28
1595,1/1/2018,F,W,36,36
1596,1/1/2018,F,W,24,24
1597,1/1/2018,F,W,33,34
1598,1/1/2018,F,W,63,63
1599,1/1/2018,F,B,59,60
1600,1/1/2018,F,W,32,32
1601,1/1/2018,F,W,25,25
1602,1/1/2018,F,W,57,57
1603,1/1/2018,F,W,40,40
